year,household_id,mobilebank_year,income
2005,1792,2010,2006.732
2004,1792,2010,2006.846
2003,1792,2010,2001.902
2002,1792,2010,2005.41
2017,1793,2010,2148.438
2016,1793,2010,2142.485
2015,1793,2010,2139.223
2014,1793,2010,2131.782
2013,1793,2010,2127.787
2012,1793,2010,2122.873
2011,1793,2010,2118.26
2010,1793,2010,2112.874
2009,1793,2010,2012.888
2008,1793,2010,2011.376
2007,1793,2010,2007.103
2006,1793,2010,2008.484
2005,1793,2010,2009.317
2004,1793,2010,2009.196
2003,1793,2010,2004.453
2002,1793,2010,2008.807
2017,1794,2010,2148.638
2016,1794,2010,2144.192
2015,1794,2010,2141.304
2014,1794,2010,2133.684
2013,1794,2010,2127.835
2012,1794,2010,2124.24
2011,1794,2010,2117.328
2010,1794,2010,2114.019
2009,1794,2010,2010.808
2008,1794,2010,2011.281
2007,1794,2010,2008.271
2006,1794,2010,2009.397
2005,1794,2010,2009.573
2004,1794,2010,2010.874
2003,1794,2010,2007.071
2002,1794,2010,2009.754
2017,1795,2010,2149.604
2016,1795,2010,2144.606
2015,1795,2010,2140.348
2014,1795,2010,2138.909
2013,1795,2010,2128.932
2012,1795,2010,2124.169
2011,1795,2010,2119.659
2010,1795,2010,2114.415
2009,1795,2010,2012.308
2008,1795,2010,2012.026
2007,1795,2010,2010.534
2006,1795,2010,2010.364
2005,1795,2010,2010.948
2004,1795,2010,2009.424
2003,1795,2010,2007.019
2002,1795,2010,2008.817
2017,1796,2010,2147.946
2016,1796,2010,2144.372
2015,1796,2010,2139.168
2014,1796,2010,2137.853
2013,1796,2010,2127.142
2012,1796,2010,2123.856
2011,1796,2010,2116.624
2010,1796,2010,2111.606
2009,1796,2010,2012.027
2008,1796,2010,2011.791
2007,1796,2010,2008.858
2006,1796,2010,2009.657
2005,1796,2010,2011.756
2004,1796,2010,2009.769
2003,1796,2010,2005.818
2002,1796,2010,2007.682
2017,1797,2010,2148.562
2016,1797,2010,2143.259
2015,1797,2010,2139.585
2014,1797,2010,2133.767
2013,1797,2010,2124.458
2012,1797,2010,2124.915
2011,1797,2010,2118.158
2010,1797,2010,2112.776
2009,1797,2010,2009.963
2008,1797,2010,2008.451
2007,1797,2010,2010.122
2006,1797,2010,2007.837
2005,1797,2010,2008.937
2004,1797,2010,2009.868
2003,1797,2010,2003.214
2002,1797,2010,2010.022
2017,1798,2010,2148.839
2016,1798,2010,2143.919
2015,1798,2010,2140.118
2014,1798,2010,2134.526
2013,1798,2010,2126.268
2012,1798,2010,2123.771
2011,1798,2010,2118.267
2010,1798,2010,2111.337
2009,1798,2010,2013.8
2008,1798,2010,2013.529
2007,1798,2010,2010.669
2006,1798,2010,2007.158
2005,1798,2010,2008.528
2004,1798,2010,2010.758
2003,1798,2010,2005.341
2002,1798,2010,2007.149
2017,1799,2010,2149.237
2016,1799,2010,2143.301
2015,1799,2010,2136.731
2014,1799,2010,2135.509
2013,1799,2010,2127.619
2012,1799,2010,2123.361
2011,1799,2010,2118.985
2010,1799,2010,2112.308
2009,1799,2010,2011.808
2008,1799,2010,2013.045
2007,1799,2010,2010.891
2006,1799,2010,2010.391
2005,1799,2010,2009.672
2004,1799,2010,2009.499
2003,1799,2010,2005.585
2002,1799,2010,2005.277
2017,1800,2010,2150.452
2016,1800,2010,2144.292
2015,1800,2010,2138.294
2014,1800,2010,2136.823
2013,1800,2010,2128.944
2012,1800,2010,2122.491
2011,1800,2010,2115.216
2010,1800,2010,2113.998
2009,1800,2010,2011.542
2008,1800,2010,2011.311
2007,1800,2010,2010.148
2006,1800,2010,2008.668
2005,1800,2010,2013.248
2004,1800,2010,2010.834
2003,1800,2010,2003.966
2002,1800,2010,2009.487
2017,1801,2011,2146.804
2016,1801,2011,2140.39
2015,1801,2011,2134.754
2014,1801,2011,2132.136
2013,1801,2011,2123.722
2012,1801,2011,2118.125
2011,1801,2011,2112.602
2010,1801,2011,2014.301
2009,1801,2011,2010.956
2008,1801,2011,2012.772
2007,1801,2011,2009.89
2006,1801,2011,2008.203
2005,1801,2011,2009.717
2004,1801,2011,2009.01
2003,1801,2011,2004.074
2002,1801,2011,2008.513
2017,1802,2011,2146.861
2016,1802,2011,2140.374
2015,1802,2011,2136.454
2014,1802,2011,2132.594
2013,1802,2011,2124.536
2012,1802,2011,2118.47
2011,1802,2011,2114.175
2010,1802,2011,2015.004
2009,1802,2011,2013.07
2008,1802,2011,2012.596
2007,1802,2011,2014.069
2006,1802,2011,2009.851
2005,1802,2011,2010.862
2004,1802,2011,2012.323
2003,1802,2011,2003.437
2002,1802,2011,2009.897
2017,1803,2011,2146.635
2016,1803,2011,2138.912
2015,1803,2011,2135.16
2014,1803,2011,2130.408
2013,1803,2011,2122.329
2012,1803,2011,2117.917
2011,1803,2011,2115.82
2010,1803,2011,2012.727
2009,1803,2011,2010.271
2008,1803,2011,2013.565
2007,1803,2011,2008.885
2006,1803,2011,2009.671
2005,1803,2011,2006.763
2004,1803,2011,2012.356
2003,1803,2011,2005.837
2002,1803,2011,2008.804
2017,1804,2011,2144.163
2016,1804,2011,2139.685
2015,1804,2011,2132.415
2014,1804,2011,2129.89
2013,1804,2011,2120.39
2012,1804,2011,2116.141
2011,1804,2011,2110.675
2010,1804,2011,2012.065
2009,1804,2011,2009.923
2008,1804,2011,2009.992
2007,1804,2011,2008.875
2006,1804,2011,2006.906
2005,1804,2011,2006.938
2004,1804,2011,2007.242
2003,1804,2011,2003.127
2002,1804,2011,2005.081
2017,1805,2011,2147.457
2016,1805,2011,2138.803
2015,1805,2011,2134.206
2014,1805,2011,2130.648
2013,1805,2011,2122.703
2012,1805,2011,2119.797
2011,1805,2011,2112.726
2010,1805,2011,2012.634
2009,1805,2011,2011.52
2008,1805,2011,2012.284
2007,1805,2011,2008.754
2006,1805,2011,2010.779
2005,1805,2011,2011.341
2004,1805,2011,2009.028
2003,1805,2011,2005.307
2002,1805,2011,2008.891
2017,1806,2011,2147.483
2016,1806,2011,2140.174
2015,1806,2011,2137.815
2014,1806,2011,2130.985
2013,1806,2011,2122.789
2012,1806,2011,2118.274
2011,1806,2011,2114.862
2010,1806,2011,2015.105
2009,1806,2011,2013.901
2008,1806,2011,2015.167
2007,1806,2011,2008.069
2006,1806,2011,2010.794
2005,1806,2011,2010.416
2004,1806,2011,2012.18
2003,1806,2011,2004.379
2002,1806,2011,2007.039
2017,1807,2011,2145.674
2016,1807,2011,2139.188
2015,1807,2011,2136.991
2014,1807,2011,2131.471
2013,1807,2011,2124.469
2012,1807,2011,2120.141
2011,1807,2011,2112.89
2010,1807,2011,2013.048
2009,1807,2011,2012.064
2008,1807,2011,2010.116
2007,1807,2011,2009.815
2006,1807,2011,2010.786
2005,1807,2011,2010.844
2004,1807,2011,2010.215
2003,1807,2011,2003.791
2002,1807,2011,2008.145
2017,1808,2011,2146.387
2016,1808,2011,2138.782
2015,1808,2011,2136.149
2014,1808,2011,2132.798
2013,1808,2011,2124.539
2012,1808,2011,2121.568
2011,1808,2011,2114.929
2010,1808,2011,2015.546
2009,1808,2011,2011.057
2008,1808,2011,2013.188
2007,1808,2011,2011.837
2006,1808,2011,2013.344
2005,1808,2011,2009.485
2004,1808,2011,2009.251
2003,1808,2011,2003.895
2002,1808,2011,2008.059
2017,1809,2011,2145.553
2016,1809,2011,2139.219
2015,1809,2011,2135.29
2014,1809,2011,2127.816
2013,1809,2011,2124
2012,1809,2011,2117.826
2011,1809,2011,2111.835
2010,1809,2011,2012.144
2009,1809,2011,2008.491
2008,1809,2011,2010.285
2007,1809,2011,2010.625
2006,1809,2011,2007.668
2005,1809,2011,2008.317
2004,1809,2011,2008.808
2003,1809,2011,2005.405
2002,1809,2011,2006.568
2017,1810,2011,2144.453
2016,1810,2011,2139.561
2015,1810,2011,2133.594
2014,1810,2011,2128.118
2013,1810,2011,2123.216
2012,1810,2011,2117.89
2011,1810,2011,2112.553
2010,1810,2011,2013.363
2009,1810,2011,2009.742
2008,1810,2011,2010.101
2007,1810,2011,2007.364
2006,1810,2011,2007.584
2005,1810,2011,2008.829
2004,1810,2011,2007.503
2003,1810,2011,2004.272
2002,1810,2011,2005.258
2017,1811,2011,2147.656
2016,1811,2011,2141.717
2015,1811,2011,2136.91
2014,1811,2011,2133.195
2013,1811,2011,2123.322
2012,1811,2011,2118.043
2011,1811,2011,2115.416
2010,1811,2011,2014.484
2009,1811,2011,2012.714
2008,1811,2011,2014.063
2007,1811,2011,2011.453
2006,1811,2011,2011.175
2005,1811,2011,2009.64
2004,1811,2011,2008.817
2003,1811,2011,2004.534
2002,1811,2011,2009.606
2017,1812,2011,2141.289
2016,1812,2011,2138.964
2015,1812,2011,2134.287
2014,1812,2011,2127.985
2013,1812,2011,2123.385
2012,1812,2011,2115.157
2011,1812,2011,2113.273
2010,1812,2011,2012.392
2009,1812,2011,2009.234
2008,1812,2011,2010.154
2007,1812,2011,2006.29
2006,1812,2011,2007.099
2005,1812,2011,2008.911
2004,1812,2011,2007.156
2003,1812,2011,2001.488
2002,1812,2011,2005.613
2017,1813,2011,2146.067
2016,1813,2011,2140.368
2015,1813,2011,2136.374
2014,1813,2011,2133.973
2013,1813,2011,2122.232
2012,1813,2011,2116.262
2011,1813,2011,2112.406
2010,1813,2011,2014.605
2009,1813,2011,2011.797
2008,1813,2011,2011.172
2007,1813,2011,2009.548
2006,1813,2011,2009.778
2005,1813,2011,2010.52
2004,1813,2011,2009.828
2003,1813,2011,2005.948
2002,1813,2011,2008.077
2017,1814,2011,2143.336
2016,1814,2011,2138.862
2015,1814,2011,2133.208
2014,1814,2011,2128.091
2013,1814,2011,2124.811
2012,1814,2011,2119.011
2011,1814,2011,2114.021
2010,1814,2011,2014.281
2009,1814,2011,2011.526
2008,1814,2011,2009.614
2007,1814,2011,2010.466
2006,1814,2011,2008.952
2005,1814,2011,2009.923
2004,1814,2011,2009.171
2003,1814,2011,2005.37
2002,1814,2011,2007.23
2017,1815,2011,2144.111
2016,1815,2011,2138.414
2015,1815,2011,2136.431
2014,1815,2011,2129.342
2013,1815,2011,2121.698
2012,1815,2011,2119.843
2011,1815,2011,2113.547
2010,1815,2011,2013.637
2009,1815,2011,2010.779
2008,1815,2011,2010.802
2007,1815,2011,2009.906
2006,1815,2011,2007.322
2005,1815,2011,2008.24
2004,1815,2011,2007.287
2003,1815,2011,2001.435
2002,1815,2011,2009.532
2017,1816,2011,2144.549
2016,1816,2011,2139.926
2015,1816,2011,2133.105
2014,1816,2011,2129.504
2013,1816,2011,2120.936
2012,1816,2011,2118.633
2011,1816,2011,2113.22
2010,1816,2011,2013.612
2009,1816,2011,2011.252
2008,1816,2011,2009.849
2007,1816,2011,2009.863
2006,1816,2011,2008.299
2005,1816,2011,2010.407
2004,1816,2011,2010.07
2003,1816,2011,2003.565
2002,1816,2011,2008.252
2017,1817,2011,2144.996
2016,1817,2011,2136.579
2015,1817,2011,2132.875
2014,1817,2011,2129.452
2013,1817,2011,2122.371
2012,1817,2011,2116.522
2011,1817,2011,2113.746
2010,1817,2011,2013.3
2009,1817,2011,2010.307
2008,1817,2011,2008.224
2007,1817,2011,2008.858
2006,1817,2011,2007.664
2005,1817,2011,2009.236
2004,1817,2011,2005.35
2003,1817,2011,2002.672
2002,1817,2011,2006.674
2017,1818,2011,2140.774
2016,1818,2011,2136.381
2015,1818,2011,2131.541
2014,1818,2011,2129.165
2013,1818,2011,2121.399
2012,1818,2011,2116.47
2011,1818,2011,2108.646
2010,1818,2011,2009.577
2009,1818,2011,2005.784
2008,1818,2011,2008.031
2007,1818,2011,2008.199
2006,1818,2011,2006.021
2005,1818,2011,2007.152
2004,1818,2011,2003.496
2003,1818,2011,2001.267
2002,1818,2011,2004.398
2017,1819,2011,2145.788
2016,1819,2011,2139.174
2015,1819,2011,2135.251
2014,1819,2011,2128.347
2013,1819,2011,2123.133
2012,1819,2011,2117.847
2011,1819,2011,2111.427
2010,1819,2011,2012.249
2009,1819,2011,2010.268
2008,1819,2011,2010.205
2007,1819,2011,2008.355
2006,1819,2011,2010.423
2005,1819,2011,2008.316
2004,1819,2011,2008.482
2003,1819,2011,2005.206
2002,1819,2011,2008.113
2017,1820,2011,2143.484
2016,1820,2011,2140.452
2015,1820,2011,2136.122
2014,1820,2011,2129.8
2013,1820,2011,2122.361
2012,1820,2011,2118.812
2011,1820,2011,2112.022
2010,1820,2011,2013.013
2009,1820,2011,2010.963
2008,1820,2011,2013.275
2007,1820,2011,2008.747
2006,1820,2011,2009.643
2005,1820,2011,2010.235
2004,1820,2011,2008.079
2003,1820,2011,2004.886
2002,1820,2011,2010.232
2017,1821,2011,2144.33
2016,1821,2011,2139.76
2015,1821,2011,2132.991
2014,1821,2011,2128.651
2013,1821,2011,2121.323
2012,1821,2011,2116.874
2011,1821,2011,2112.061
2010,1821,2011,2010.023
2009,1821,2011,2010.651
2008,1821,2011,2009.797
2007,1821,2011,2005.26
2006,1821,2011,2006.611
2005,1821,2011,2008.037
2004,1821,2011,2007.767
2003,1821,2011,2000.933
2002,1821,2011,2006.483
2017,1822,2011,2144.83
2016,1822,2011,2138.764
2015,1822,2011,2134.065
2014,1822,2011,2129.6
2013,1822,2011,2122.697
2012,1822,2011,2114.975
2011,1822,2011,2113.597
2010,1822,2011,2011.149
2009,1822,2011,2009.052
2008,1822,2011,2009.876
2007,1822,2011,2008.145
2006,1822,2011,2009.26
2005,1822,2011,2008.088
2004,1822,2011,2009.921
2003,1822,2011,2002.622
2002,1822,2011,2007.193
2017,1823,2011,2145.666
2016,1823,2011,2140.726
2015,1823,2011,2136.331
2014,1823,2011,2131.614
2013,1823,2011,2125.531
2012,1823,2011,2119.89
2011,1823,2011,2113.569
2010,1823,2011,2014.952
2009,1823,2011,2012.833
2008,1823,2011,2011.431
2007,1823,2011,2009.538
2006,1823,2011,2010.583
2005,1823,2011,2011.791
2004,1823,2011,2008.228
2003,1823,2011,2006.477
2002,1823,2011,2010.43
2017,1824,2011,2146.006
2016,1824,2011,2139.302
2015,1824,2011,2134.039
2014,1824,2011,2130.493
2013,1824,2011,2123.222
2012,1824,2011,2119.416
2011,1824,2011,2114.066
2010,1824,2011,2013.184
2009,1824,2011,2008.979
2008,1824,2011,2010.882
2007,1824,2011,2011.634
2006,1824,2011,2008.732
2005,1824,2011,2009.86
2004,1824,2011,2009.646
2003,1824,2011,2004.184
2002,1824,2011,2007.515
2017,1825,2011,2145.274
2016,1825,2011,2137.566
2015,1825,2011,2129.113
2014,1825,2011,2126.894
2013,1825,2011,2120.438
2012,1825,2011,2118.057
2011,1825,2011,2109.216
2010,1825,2011,2011.774
2009,1825,2011,2009.934
2008,1825,2011,2005.522
2007,1825,2011,2007.815
2006,1825,2011,2007.097
2005,1825,2011,2006.358
2004,1825,2011,2006.919
2003,1825,2011,2002.248
2002,1825,2011,2005.626
2017,1826,2011,2145.437
2016,1826,2011,2140.92
2015,1826,2011,2134.135
2014,1826,2011,2129.007
2013,1826,2011,2123.137
2012,1826,2011,2116.247
2011,1826,2011,2113.049
2010,1826,2011,2012.184
2009,1826,2011,2011.141
2008,1826,2011,2011.605
2007,1826,2011,2008.827
2006,1826,2011,2006.921
2005,1826,2011,2011.184
2004,1826,2011,2008.465
2003,1826,2011,2003.932
2002,1826,2011,2005.552
2017,1827,2011,2142.401
2016,1827,2011,2139.64
2015,1827,2011,2134
2014,1827,2011,2127.68
2013,1827,2011,2120.86
2012,1827,2011,2116.544
2011,1827,2011,2111.202
2010,1827,2011,2011.785
2009,1827,2011,2009.119
2008,1827,2011,2007.143
2007,1827,2011,2008.153
2006,1827,2011,2007.447
2005,1827,2011,2008.682
2004,1827,2011,2008.384
2003,1827,2011,2003.106
2002,1827,2011,2007.191
2017,1828,2011,2145.958
2016,1828,2011,2140.646
2015,1828,2011,2136.135
2014,1828,2011,2131.37
2013,1828,2011,2125.052
2012,1828,2011,2119.339
2011,1828,2011,2114.654
2010,1828,2011,2014.744
2009,1828,2011,2010.851
2008,1828,2011,2014.807
2007,1828,2011,2007.63
2006,1828,2011,2010.243
2005,1828,2011,2006.443
2004,1828,2011,2009.287
2003,1828,2011,2007.022
2002,1828,2011,2007.475
2017,1829,2011,2145.553
2016,1829,2011,2137.361
2015,1829,2011,2134.783
2014,1829,2011,2130.094
2013,1829,2011,2119.894
2012,1829,2011,2116.045
2011,1829,2011,2109.442
2010,1829,2011,2010.781
2009,1829,2011,2011.459
2008,1829,2011,2008.784
2007,1829,2011,2008.329
2006,1829,2011,2007.985
2005,1829,2011,2009.665
2004,1829,2011,2007.96
2003,1829,2011,2003.833
2002,1829,2011,2005.305
2017,1830,2011,2144.013
2016,1830,2011,2137.12
2015,1830,2011,2134.482
2014,1830,2011,2129.979
2013,1830,2011,2122.477
2012,1830,2011,2119.048
2011,1830,2011,2112.792
2010,1830,2011,2012.306
2009,1830,2011,2009.639
2008,1830,2011,2010.784
2007,1830,2011,2008.05
2006,1830,2011,2008.652
2005,1830,2011,2011.055
2004,1830,2011,2009.144
2003,1830,2011,2006.098
2002,1830,2011,2007.632
2017,1831,2011,2143.675
2016,1831,2011,2135.412
2015,1831,2011,2134.128
2014,1831,2011,2128.68
2013,1831,2011,2121.628
2012,1831,2011,2117.432
2011,1831,2011,2111.01
2010,1831,2011,2012.052
2009,1831,2011,2011.343
2008,1831,2011,2010.507
2007,1831,2011,2009.201
2006,1831,2011,2009.376
2005,1831,2011,2008.833
2004,1831,2011,2008.903
2003,1831,2011,2000.994
2002,1831,2011,2008.735
2017,1832,2011,2146.413
2016,1832,2011,2140.102
2015,1832,2011,2132.65
2014,1832,2011,2130.333
2013,1832,2011,2124.219
2012,1832,2011,2119.363
2011,1832,2011,2113.428
2010,1832,2011,2013.099
2009,1832,2011,2010.638
2008,1832,2011,2011.604
2007,1832,2011,2008.847
2006,1832,2011,2008.129
2005,1832,2011,2008.048
2004,1832,2011,2009.875
2003,1832,2011,2002.915
2002,1832,2011,2003.263
2017,1833,2011,2144.531
2016,1833,2011,2137.441
2015,1833,2011,2134.623
2014,1833,2011,2129.268
2013,1833,2011,2123.691
2012,1833,2011,2116.549
2011,1833,2011,2111.505
2010,1833,2011,2013.44
2009,1833,2011,2009.733
2008,1833,2011,2010.421
2007,1833,2011,2010.195
2006,1833,2011,2007.492
2005,1833,2011,2009.071
2004,1833,2011,2009.003
2003,1833,2011,2005.637
2002,1833,2011,2005.091
2017,1834,2011,2144.785
2016,1834,2011,2142.797
2015,1834,2011,2134.399
2014,1834,2011,2129.92
2013,1834,2011,2121.895
2012,1834,2011,2117.948
2011,1834,2011,2112.294
2010,1834,2011,2013.075
2009,1834,2011,2008.439
2008,1834,2011,2011.159
2007,1834,2011,2007.556
2006,1834,2011,2007.731
2005,1834,2011,2009.611
2004,1834,2011,2009.043
2003,1834,2011,2003.638
2002,1834,2011,2007.897
2017,1835,2011,2143.986
2016,1835,2011,2137.598
2015,1835,2011,2133.895
2014,1835,2011,2127.155
2013,1835,2011,2121.15
2012,1835,2011,2115.009
2011,1835,2011,2112.132
2010,1835,2011,2012.714
2009,1835,2011,2008.094
2008,1835,2011,2007.957
2007,1835,2011,2006.78
2006,1835,2011,2006.741
2005,1835,2011,2006.647
2004,1835,2011,2006.116
2003,1835,2011,2000.8
2002,1835,2011,2006.622
2017,1836,2011,2142.929
2016,1836,2011,2138.984
2015,1836,2011,2134.379
2014,1836,2011,2129.695
2013,1836,2011,2124.46
2012,1836,2011,2118.724
2011,1836,2011,2115.985
2010,1836,2011,2012.741
2009,1836,2011,2010.711
2008,1836,2011,2011.791
2007,1836,2011,2006.675
2006,1836,2011,2005.911
2005,1836,2011,2010.011
2004,1836,2011,2008.525
2003,1836,2011,2004.731
2002,1836,2011,2009.272
2017,1837,2011,2147.641
2016,1837,2011,2142.469
2015,1837,2011,2135.588
2014,1837,2011,2131.735
2013,1837,2011,2127.087
2012,1837,2011,2119.945
2011,1837,2011,2114.462
2010,1837,2011,2013.015
2009,1837,2011,2010.984
2008,1837,2011,2013.913
2007,1837,2011,2010.645
2006,1837,2011,2012.043
2005,1837,2011,2010.632
2004,1837,2011,2009.732
2003,1837,2011,2004.53
2002,1837,2011,2006.751
2017,1838,2011,2146.309
2016,1838,2011,2139.481
2015,1838,2011,2135.501
2014,1838,2011,2130.923
2013,1838,2011,2122.886
2012,1838,2011,2119.3
2011,1838,2011,2114.067
2010,1838,2011,2013.667
2009,1838,2011,2012.084
2008,1838,2011,2012.755
2007,1838,2011,2010.319
2006,1838,2011,2010.295
2005,1838,2011,2008.396
2004,1838,2011,2008.81
2003,1838,2011,2004.916
2002,1838,2011,2009.353
2017,1839,2011,2141.996
2016,1839,2011,2137.831
2015,1839,2011,2129.827
2014,1839,2011,2129.752
2013,1839,2011,2122.253
2012,1839,2011,2118.913
2011,1839,2011,2111.231
2010,1839,2011,2011.347
2009,1839,2011,2010.715
2008,1839,2011,2011.695
2007,1839,2011,2007.964
2006,1839,2011,2008.207
2005,1839,2011,2009.913
2004,1839,2011,2008.014
2003,1839,2011,2002.631
2002,1839,2011,2007.069
2017,1840,2011,2144.45
2016,1840,2011,2138.542
2015,1840,2011,2135.199
2014,1840,2011,2130.062
2013,1840,2011,2124.66
2012,1840,2011,2119.79
2011,1840,2011,2115.54
2010,1840,2011,2013.332
2009,1840,2011,2011.301
2008,1840,2011,2010.913
2007,1840,2011,2010.531
2006,1840,2011,2009.627
2005,1840,2011,2008.781
2004,1840,2011,2006.695
2003,1840,2011,2005.259
2002,1840,2011,2009.146
2017,1841,2011,2146.019
2016,1841,2011,2138.243
2015,1841,2011,2136.351
2014,1841,2011,2129.83
2013,1841,2011,2123.595
2012,1841,2011,2119.549
2011,1841,2011,2112.406
2010,1841,2011,2011.564
2009,1841,2011,2011.871
2008,1841,2011,2011.956
2007,1841,2011,2007.62
2006,1841,2011,2008.655
2005,1841,2011,2008.5
2004,1841,2011,2006.646
2003,1841,2011,2004.835
2002,1841,2011,2008.501
2017,1842,2011,2145.467
2016,1842,2011,2138.894
2015,1842,2011,2135.893
2014,1842,2011,2128.394
2013,1842,2011,2122.913
2012,1842,2011,2117.474
2011,1842,2011,2111.871
2010,1842,2011,2013.213
2009,1842,2011,2009.924
2008,1842,2011,2012.23
2007,1842,2011,2006.916
2006,1842,2011,2006.238
2005,1842,2011,2010.009
2004,1842,2011,2009.074
2003,1842,2011,2003.334
2002,1842,2011,2009.075
2017,1843,2011,2144.481
2016,1843,2011,2140.856
2015,1843,2011,2133.916
2014,1843,2011,2131.378
2013,1843,2011,2124.01
2012,1843,2011,2120.836
2011,1843,2011,2112.371
2010,1843,2011,2012.321
2009,1843,2011,2009.72
2008,1843,2011,2009.598
2007,1843,2011,2010.166
2006,1843,2011,2008.856
2005,1843,2011,2008.47
2004,1843,2011,2007.237
2003,1843,2011,2005.97
2002,1843,2011,2007.232
2017,1844,2011,2144.347
2016,1844,2011,2139.261
2015,1844,2011,2135.784
2014,1844,2011,2129.064
2013,1844,2011,2122.699
2012,1844,2011,2115.694
2011,1844,2011,2112.954
2010,1844,2011,2012.89
2009,1844,2011,2010.985
2008,1844,2011,2010.564
2007,1844,2011,2006.823
2006,1844,2011,2006.853
2005,1844,2011,2008.04
2004,1844,2011,2008.306
2003,1844,2011,2004.481
2002,1844,2011,2008.832
2017,1845,2011,2146.107
2016,1845,2011,2140.742
2015,1845,2011,2138.211
2014,1845,2011,2132.582
2013,1845,2011,2120.475
2012,1845,2011,2119.178
2011,1845,2011,2113.836
2010,1845,2011,2015.196
2009,1845,2011,2013.708
2008,1845,2011,2010.658
2007,1845,2011,2010.869
2006,1845,2011,2010.448
2005,1845,2011,2009.23
2004,1845,2011,2010.094
2003,1845,2011,2006.766
2002,1845,2011,2005.7
2017,1846,2011,2143.935
2016,1846,2011,2137.506
2015,1846,2011,2135.406
2014,1846,2011,2128.538
2013,1846,2011,2120.465
2012,1846,2011,2119.311
2011,1846,2011,2111.638
2010,1846,2011,2010.914
2009,1846,2011,2009.246
2008,1846,2011,2009.913
2007,1846,2011,2007.365
2006,1846,2011,2009.011
2005,1846,2011,2007.238
2004,1846,2011,2008.761
2003,1846,2011,2003.002
2002,1846,2011,2007.247
2017,1847,2011,2146.078
2016,1847,2011,2137.611
2015,1847,2011,2134.988
2014,1847,2011,2130.148
2013,1847,2011,2121.865
2012,1847,2011,2118.553
2011,1847,2011,2113.25
2010,1847,2011,2011.302
2009,1847,2011,2009.027
2008,1847,2011,2009.81
2007,1847,2011,2009.211
2006,1847,2011,2010.059
2005,1847,2011,2009.911
2004,1847,2011,2009.418
2003,1847,2011,2003.035
2002,1847,2011,2008.704
2017,1848,2011,2145.979
2016,1848,2011,2138.756
2015,1848,2011,2134.798
2014,1848,2011,2130.77
2013,1848,2011,2122.446
2012,1848,2011,2118.384
2011,1848,2011,2113.718
2010,1848,2011,2011.69
2009,1848,2011,2010.309
2008,1848,2011,2010.979
2007,1848,2011,2008.906
2006,1848,2011,2010.862
2005,1848,2011,2010.589
2004,1848,2011,2009.248
2003,1848,2011,2003.749
2002,1848,2011,2008.943
2017,1849,2011,2146.026
2016,1849,2011,2140.434
2015,1849,2011,2135.416
2014,1849,2011,2131.944
2013,1849,2011,2125.853
2012,1849,2011,2119.024
2011,1849,2011,2114.773
2010,1849,2011,2014.855
2009,1849,2011,2010.838
2008,1849,2011,2011.047
2007,1849,2011,2009.672
2006,1849,2011,2008.984
2005,1849,2011,2009.958
2004,1849,2011,2011.098
2003,1849,2011,2004.948
2002,1849,2011,2010.152
2017,1850,2011,2141.591
2016,1850,2011,2136.563
2015,1850,2011,2133.036
2014,1850,2011,2128.106
2013,1850,2011,2119.266
2012,1850,2011,2117.338
2011,1850,2011,2112.106
2010,1850,2011,2010.568
2009,1850,2011,2008.195
2008,1850,2011,2011.02
2007,1850,2011,2007.401
2006,1850,2011,2007.278
2005,1850,2011,2006.638
2004,1850,2011,2008.124
2003,1850,2011,2000.872
2002,1850,2011,2004.511
2017,1851,2011,2143.516
2016,1851,2011,2137.658
2015,1851,2011,2132.443
2014,1851,2011,2127.648
2013,1851,2011,2121.75
2012,1851,2011,2116.99
2011,1851,2011,2111.089
2010,1851,2011,2011.418
2009,1851,2011,2007.98
2008,1851,2011,2008.711
2007,1851,2011,2005.722
2006,1851,2011,2007.924
2005,1851,2011,2007.766
2004,1851,2011,2007.14
2003,1851,2011,2003.489
2002,1851,2011,2004.655
2017,1852,2011,2147.817
2016,1852,2011,2139.06
2015,1852,2011,2133.507
2014,1852,2011,2131.208
2013,1852,2011,2124.25
2012,1852,2011,2118.284
2011,1852,2011,2112.37
2010,1852,2011,2010.647
2009,1852,2011,2013.349
2008,1852,2011,2011.915
2007,1852,2011,2009.538
2006,1852,2011,2010.226
2005,1852,2011,2007.796
2004,1852,2011,2008.269
2003,1852,2011,2005.575
2002,1852,2011,2007.06
2017,1853,2011,2144.157
2016,1853,2011,2136.961
2015,1853,2011,2133.229
2014,1853,2011,2129.539
2013,1853,2011,2120.087
2012,1853,2011,2119.207
2011,1853,2011,2113.277
2010,1853,2011,2012.994
2009,1853,2011,2010.001
2008,1853,2011,2011.584
2007,1853,2011,2009.667
2006,1853,2011,2008.693
2005,1853,2011,2007.906
2004,1853,2011,2008.398
2003,1853,2011,2002.642
2002,1853,2011,2009.563
2017,1854,2011,2144.568
2016,1854,2011,2141.346
2015,1854,2011,2132.594
2014,1854,2011,2132.376
2013,1854,2011,2123.378
2012,1854,2011,2115.163
2011,1854,2011,2112.183
2010,1854,2011,2011.733
2009,1854,2011,2010.049
2008,1854,2011,2011.559
2007,1854,2011,2008.555
2006,1854,2011,2007.836
2005,1854,2011,2007.678
2004,1854,2011,2007.716
2003,1854,2011,2003.079
2002,1854,2011,2008.642
2017,1855,2011,2143.073
2016,1855,2011,2136.657
2015,1855,2011,2134.144
